user_id,user_listen_rate,user_total_listens,user_session_count,user_genre_diversity,user_artist_diversity,user_context_variety,user_skip_rate,user_engagement_segment,user_engagement_score
3006,1.0,9,9,3,3,3,0.0,0,0.5515950069348127
3007,0.5333333333333333,8,15,2,3,3,0.4666666666666667,3,0.30980120203421174
3008,0.5,3,6,3,3,2,0.5,4,0.29868238557558946
3009,1.0,18,18,2,3,3,0.0,0,0.5460471567267684
3010,0.6923076923076923,9,13,2,2,2,0.3076923076923077,3,0.3873466339485757
3011,0.9375,30,32,1,5,4,0.0625,1,0.5141036754507629
3012,0.3333333333333333,2,6,3,4,2,0.6666666666666667,4,0.2153490522422561
3013,0.5833333333333334,7,12,4,4,2,0.41666666666666663,3,0.360460009246417
3014,0.46153846153846156,6,13,6,6,4,0.5384615384615384,4,0.32910487570681746
3015,0.5,1,2,1,2,1,0.5,4,0.2662274618585298
3016,0.7142857142857143,5,7,3,4,2,0.2857142857142857,3,0.40679611650485437
3017,0.4,2,5,4,4,2,0.6,4,0.261997226074896
3018,0.8260869565217391,19,23,1,1,1,0.17391304347826086,2,0.4496592896339625
3019,0.9166666666666666,22,24,1,2,2,0.08333333333333337,1,0.495920018492834
3020,0.6,3,5,1,1,1,0.4,3,0.3191400832177531
3021,0.5454545454545454,6,11,4,6,3,0.4545454545454546,3,0.3405497415206153
3022,0.1,1,10,4,4,1,0.9,4,0.11685159500693482
3023,1.0,13,13,6,6,3,0.0,0,0.5983356449375867
3024,0.8888888888888888,8,9,2,4,3,0.11111111111111116,2,0.4817537370935429
3025,0.16666666666666666,1,6,1,4,2,0.8333333333333334,4,0.10344429033749422
3026,0.5,1,2,2,2,1,0.5,4,0.2805131761442441
3027,0.5,3,6,1,1,1,0.5,4,0.2701109570041609
3028,1.0,8,8,4,5,3,0.0,0,0.5649098474341193
3029,0.6153846153846154,8,13,4,4,2,0.3846153846153846,3,0.37745652405846586
3030,0.4,12,30,3,4,3,0.6,4,0.2719833564493759
3032,0.5,1,2,1,1,2,0.5,4,0.2662274618585298
3033,0.7692307692307693,10,13,4,7,4,0.23076923076923073,2,0.4543796009815428
3034,0.6,3,5,4,4,3,0.4,3,0.361997226074896
3035,0.96,24,25,3,5,5,0.040000000000000036,1,0.547128987517337
3036,0.3,6,20,1,3,3,0.7,4,0.18370319001386962
3037,0.15789473684210525,6,38,2,4,2,0.8421052631578947,4,0.14441200087597636
3038,0.6153846153846154,8,13,1,2,3,0.3846153846153846,3,0.334599381201323
3039,0.3333333333333333,1,3,1,2,1,0.6666666666666667,4,0.18386500231160424
3040,0.0,0,3,2,3,1,1.0,4,0.03148404993065187
3041,0.6,6,10,4,7,4,0.4,3,0.3668515950069348
3042,0.6666666666666666,18,27,1,3,3,0.33333333333333337,3,0.37383263985205734
3043,0.7,7,10,4,5,4,0.30000000000000004,3,0.4168515950069348
3044,0.8333333333333334,5,6,2,3,1,0.16666666666666663,2,0.45106333795654185
3045,1.0,2,2,2,2,2,0.0,0,0.5305131761442441
3046,0.0,0,4,3,3,2,1.0,4,0.04674063800277393
3047,1.0,3,3,3,3,3,0.0,0,0.5457697642163661
3048,0.0,0,2,2,2,1,1.0,4,0.030513176144244106
3049,0.8,4,5,3,4,3,0.19999999999999996,2,0.4477115117891817
3050,0.8181818181818182,9,11,7,8,4,0.18181818181818177,2,0.5197705207413945
3051,0.08333333333333333,1,12,3,7,1,0.9166666666666666,4,0.09617429496070273
3052,0.0,0,1,1,1,1,1.0,4,0.015256588072122053
3054,0.0,0,2,2,2,1,1.0,4,0.030513176144244106
3055,1.0,2,2,2,2,2,0.0,0,0.5305131761442441
3056,0.5,1,2,1,2,1,0.5,4,0.2662274618585298
3057,1.0,2,2,2,2,2,0.0,0,0.5305131761442441
3058,1.0,5,5,1,1,2,0.0,0,0.5191400832177531
3059,1.0,14,14,1,1,1,0.0,0,0.5278779472954229
3060,1.0,6,6,5,5,2,0.0,0,0.577253814147018
3061,0.3,6,20,5,7,1,0.7,4,0.24084604715672675
3062,0.5,1,2,2,2,2,0.5,4,0.2805131761442441
3063,0.6,6,10,3,4,1,0.4,3,0.3525658807212205
3064,0.8666666666666667,13,15,3,4,3,0.1333333333333333,2,0.4907535829865927
3065,0.9444444444444444,17,18,3,4,3,0.05555555555555558,1,0.5325550932347048
3066,1.0,4,4,3,3,4,0.0,0,0.5467406380027738
3067,1.0,14,14,3,4,4,0.0,0,0.5564493758668515
3068,1.0,6,6,3,3,2,0.0,0,0.5486823855755895
3069,0.9333333333333333,14,15,4,6,1,0.06666666666666665,1,0.5383726306056403
3070,0.3333333333333333,3,9,4,6,5,0.6666666666666667,4,0.2325473878871937
3071,0.5,1,2,1,2,1,0.5,4,0.2662274618585298
3072,0.6666666666666666,6,9,5,7,3,0.33333333333333337,3,0.4134997688395747
3074,1.0,2,2,1,1,1,0.0,0,0.5162274618585297
3075,0.5,1,2,2,2,2,0.5,4,0.2805131761442441
3076,0.7777777777777778,7,9,4,5,2,0.2222222222222222,2,0.45476961010941597
3077,0.5,2,4,2,4,3,0.5,4,0.28245492371705966
3078,0.625,5,8,4,4,1,0.375,3,0.3774098474341193
3079,0.5,2,4,2,3,1,0.5,4,0.28245492371705966
3080,1.0,9,9,3,6,3,0.0,0,0.5515950069348127
3082,0.7692307692307693,10,13,4,4,3,0.23076923076923073,2,0.4543796009815428
3083,0.0,0,4,1,3,1,1.0,4,0.018169209431345354
3085,0.8888888888888888,24,27,4,4,3,0.11111111111111116,2,0.5278008938203113
3086,1.0,15,15,3,3,1,0.0,0,0.5574202496532593
3087,0.7142857142857143,10,14,5,5,2,0.2857142857142857,3,0.44216366158113735
3088,0.3333333333333333,2,6,2,4,2,0.6666666666666667,4,0.20106333795654183
3089,0.9696969696969697,32,33,8,11,2,0.030303030303030276,1,0.6311730340856555
3090,0.7777777777777778,28,36,1,2,3,0.2222222222222222,2,0.43812605948528277
3091,1.0,1,1,1,1,1,0.0,0,0.515256588072122
3092,0.3333333333333333,1,3,1,1,1,0.6666666666666667,4,0.18386500231160424
3093,0.8888888888888888,8,9,7,7,3,0.11111111111111116,2,0.5531823085221144
3094,0.0,0,3,3,3,2,1.0,4,0.04576976421636616
3095,0.75,3,4,4,4,2,0.25,3,0.43602635228848824
3096,0.3333333333333333,1,3,1,1,1,0.6666666666666667,4,0.18386500231160424
3097,0.875,21,24,4,5,3,0.125,2,0.5179438280166435
3099,0.625,5,8,4,5,3,0.375,3,0.3774098474341193
3100,1.0,3,3,2,3,2,0.0,0,0.5314840499306519
3101,1.0,3,3,2,2,2,0.0,0,0.5314840499306519
3102,1.0,2,2,1,1,1,0.0,0,0.5162274618585297
3103,0.3,3,10,3,7,4,0.7,4,0.2025658807212205
3104,1.0,8,8,5,6,3,0.0,0,0.5791955617198336
3105,0.4,2,5,2,2,2,0.6,4,0.23342579750346742
3106,0.8,4,5,3,5,3,0.19999999999999996,2,0.4477115117891817
3108,1.0,1,1,1,1,1,0.0,0,0.515256588072122
3109,1.0,6,6,4,6,4,0.0,0,0.5629680998613038
3110,0.5,1,2,2,2,1,0.5,4,0.2805131761442441
3111,0.75,6,8,4,5,3,0.25,3,0.4399098474341193
3112,0.8,8,10,4,5,2,0.19999999999999996,2,0.46685159500693485
3113,0.0,0,4,3,3,2,1.0,4,0.04674063800277393
3114,0.6666666666666666,4,6,4,4,2,0.33333333333333337,3,0.39630143319463706
3116,0.25,2,8,2,2,1,0.75,4,0.1613384188626907
3117,0.85,34,40,5,6,3,0.15000000000000002,2,0.5352635228848821
3118,1.0,4,4,2,2,3,0.0,0,0.5324549237170596
3119,0.8461538461538461,11,13,4,7,6,0.15384615384615385,2,0.4928411394430812
3120,0.48,12,25,3,3,4,0.52,4,0.307128987517337
3121,1.0,5,5,2,3,2,0.0,0,0.5334257975034674
3122,0.6,3,5,2,3,1,0.4,3,0.3334257975034674
3123,1.0,3,3,1,1,2,0.0,0,0.5171983356449376
3124,0.8,4,5,2,2,1,0.19999999999999996,2,0.43342579750346744
3125,0.4444444444444444,4,9,2,4,2,0.5555555555555556,4,0.2595315148713207
3126,1.0,11,11,5,7,2,0.0,0,0.5821081830790569
3127,0.08333333333333333,1,12,5,6,1,0.9166666666666666,4,0.12474572353213131
3128,0.9375,15,16,4,5,3,0.0625,1,0.5414268377253814
3129,0.9230769230769231,12,13,4,6,4,0.07692307692307687,1,0.5313026779046197
3130,0.8439306358381503,146,173,1,2,3,0.1560693641618497,2,0.6042121972533331
3131,0.6666666666666666,6,9,5,5,2,0.33333333333333337,3,0.4134997688395747
3132,0.5555555555555556,5,9,2,3,3,0.4444444444444444,3,0.3150870704268763
3133,1.0,6,6,3,3,1,0.0,0,0.5486823855755895
3134,0.1875,3,16,7,10,3,0.8125,4,0.2092839805825243
3135,1.0,11,11,5,7,2,0.0,0,0.5821081830790569
3136,0.8333333333333334,5,6,3,4,2,0.16666666666666663,2,0.46534905224225614
3138,1.0,16,16,1,2,2,0.0,0,0.5298196948682385
3139,0.9090909090909091,10,11,2,3,2,0.09090909090909094,1,0.49379649476736853
3140,0.0,0,1,1,1,1,1.0,4,0.015256588072122053
3141,0.0,0,1,1,1,1,1.0,4,0.015256588072122053
3142,0.7763157894736842,59,76,4,4,6,0.22368421052631582,2,0.5190871596466895
3143,0.9230769230769231,12,13,7,8,3,0.07692307692307687,1,0.5741598207617625
3144,0.7058823529411765,12,17,4,5,3,0.2941176470588235,3,0.4265888879823775
3145,0.7142857142857143,5,7,5,5,2,0.2857142857142857,3,0.43536754507628295
3146,0.5,2,4,2,3,3,0.5,4,0.28245492371705966
3147,0.6341463414634146,26,41,2,2,4,0.36585365853658536,3,0.3854504245458543
3148,0.6842105263157895,13,19,2,2,4,0.3157894736842105,3,0.3891232936710709
3149,0.0,0,2,2,2,1,1.0,4,0.030513176144244106
3150,0.9090909090909091,10,11,5,6,2,0.09090909090909094,1,0.5366536376245113
3151,1.0,20,20,7,9,4,0.0,0,0.6194174757281553
3152,0.875,7,8,2,3,1,0.125,2,0.47383841886269074
3153,1.0,3,3,3,3,1,0.0,0,0.5457697642163661
3154,0.8888888888888888,8,9,5,8,5,0.11111111111111116,2,0.5246108799506858
3155,0.2,2,10,2,4,1,0.8,4,0.13828016643550625
3156,1.0,10,10,3,4,3,0.0,0,0.5525658807212205
3157,1.0,4,4,1,1,1,0.0,0,0.5181692094313453
3158,0.9821428571428571,55,56,1,1,1,0.017857142857142905,1,0.5597260748959777
3159,0.875,14,16,1,2,1,0.125,2,0.46731969486823854
3160,0.6666666666666666,2,3,1,2,3,0.33333333333333337,3,0.3505316689782709
3161,0.5714285714285714,4,7,3,3,2,0.4285714285714286,3,0.3353675450762829
3162,0.8333333333333334,10,12,6,7,3,0.16666666666666663,2,0.5140314378178455
3163,0.8333333333333334,5,6,1,1,2,0.16666666666666663,2,0.43677762367082756
3164,0.625,5,8,3,4,2,0.375,3,0.363124133148405
3165,1.0,12,12,3,4,3,0.0,0,0.554507628294036
3166,1.0,1,1,1,1,1,0.0,0,0.515256588072122
3167,0.95,19,20,1,1,2,0.050000000000000044,1,0.5087031900138695
3168,1.0,17,17,5,5,3,0.0,0,0.5879334257975034
3169,1.0,3,3,2,2,2,0.0,0,0.5314840499306519
3170,0.0,0,2,2,2,1,1.0,4,0.030513176144244106
3171,0.4,2,5,4,5,1,0.6,4,0.261997226074896
3172,1.0,3,3,2,3,2,0.0,0,0.5314840499306519
3173,0.6428571428571429,9,14,1,3,1,0.3571428571428571,3,0.3493065187239945
3174,0.14285714285714285,1,7,4,6,1,0.8571428571428572,4,0.13536754507628293
3175,0.3333333333333333,2,6,1,2,1,0.6666666666666667,4,0.18677762367082754
3176,0.6923076923076923,9,13,1,2,4,0.3076923076923077,3,0.3730609196628614
3177,0.25,3,12,3,6,4,0.75,4,0.17950762829403605
3178,1.0,13,13,6,7,4,0.0,0,0.5983356449375867
3179,0.3333333333333333,2,6,3,5,1,0.6666666666666667,4,0.2153490522422561
3180,0.5555555555555556,5,9,4,5,6,0.4444444444444444,3,0.34365849899830486
3181,0.5555555555555556,5,9,1,1,3,0.4444444444444444,3,0.300801356141162
3182,0.8,4,5,2,3,2,0.19999999999999996,2,0.43342579750346744
3183,0.8108108108108109,30,37,6,7,3,0.18918918918918914,2,0.5270420212167786
3184,0.8,4,5,3,3,2,0.19999999999999996,2,0.4477115117891817
3185,0.0,0,1,1,1,1,1.0,4,0.015256588072122053
3186,1.0,2,2,2,2,1,0.0,0,0.5305131761442441
3187,1.0,1,1,1,1,1,0.0,0,0.515256588072122
3188,1.0,6,6,2,2,3,0.0,0,0.5343966712898752
3189,0.9,9,10,5,8,2,0.09999999999999998,1,0.5311373092926491
3190,1.0,2,2,2,2,1,0.0,0,0.5305131761442441
3191,0.7222222222222222,13,18,6,6,4,0.2777777777777778,3,0.4643011249807366
3192,0.3333333333333333,1,3,1,2,1,0.6666666666666667,4,0.18386500231160424
3193,0.5,1,2,2,2,1,0.5,4,0.2805131761442441
3194,0.6666666666666666,2,3,1,2,1,0.33333333333333337,3,0.3505316689782709
3195,1.0,2,2,1,1,1,0.0,0,0.5162274618585297
3197,0.8571428571428571,12,14,6,8,3,0.1428571428571429,2,0.527877947295423
3198,1.0,5,5,4,4,2,0.0,0,0.561997226074896
3199,1.0,18,18,3,3,3,0.0,0,0.5603328710124826
3200,1.0,3,3,3,3,2,0.0,0,0.5457697642163661
3201,0.75,12,16,1,1,2,0.25,3,0.40481969486823854
3202,0.4,4,10,1,3,3,0.6,4,0.22399445214979197
3203,0.9,18,20,1,2,2,0.09999999999999998,1,0.48370319001386963
3204,0.7692307692307693,40,52,5,6,6,0.23076923076923073,2,0.5065293929371599
3205,0.9,9,10,6,8,5,0.09999999999999998,1,0.5454230235783634
3206,0.7272727272727273,8,11,1,1,2,0.2727272727272727,3,0.38860168957256336
3207,0.5,4,8,2,4,3,0.5,4,0.28633841886269074
3208,0.8333333333333334,10,12,4,6,2,0.16666666666666663,2,0.485460009246417
3209,0.9444444444444444,17,18,2,2,3,0.05555555555555558,1,0.5182693789489906
3210,0.5,1,2,2,2,1,0.5,4,0.2805131761442441
3211,0.125,1,8,3,5,4,0.875,4,0.113124133148405
3212,1.0,8,8,3,6,2,0.0,0,0.550624133148405
3213,0.0,0,3,2,2,1,1.0,4,0.03148404993065187
3214,0.5,3,6,4,5,3,0.5,4,0.31296809986130375
3215,1.0,19,19,6,8,3,0.0,0,0.6041608876560333
3216,0.2857142857142857,4,14,4,6,4,0.7142857142857143,4,0.21359223300970873
3217,0.16666666666666666,3,18,2,3,2,0.8333333333333334,4,0.12938049006010172
3219,0.9411764705882353,16,17,2,5,4,0.05882352941176472,1,0.5156645182344782
3220,0.8823529411764706,15,17,5,6,3,0.11764705882352944,2,0.5291098963857387
3221,0.75,3,4,1,1,2,0.25,3,0.39316920943134537
3222,0.6666666666666666,2,3,3,3,3,0.33333333333333337,3,0.3791030975496995
3223,0.9411764705882353,16,17,5,6,3,0.05882352941176472,1,0.558521661091621
3224,1.0,1,1,1,1,1,0.0,0,0.515256588072122
3225,1.0,2,2,2,2,1,0.0,0,0.5305131761442441
3226,0.9285714285714286,13,14,5,8,2,0.0714285714285714,1,0.5493065187239945
3227,0.5,8,16,7,9,4,0.5,4,0.3655339805825243
3228,1.0,3,3,3,3,3,0.0,0,0.5457697642163661
3229,0.6666666666666666,4,6,1,1,3,0.33333333333333337,3,0.3534442903374942
3230,0.8260869565217391,19,23,2,4,2,0.17391304347826086,2,0.4639450039196768
3231,0.1,1,10,5,7,4,0.9,4,0.1311373092926491
3232,1.0,2,2,1,1,1,0.0,0,0.5162274618585297
3234,0.5,4,8,4,5,1,0.5,4,0.3149098474341193
3235,0.8888888888888888,8,9,3,3,1,0.11111111111111116,2,0.4960394513792572
3236,1.0,6,6,1,3,2,0.0,0,0.5201109570041609
3237,0.6666666666666666,6,9,2,2,1,0.33333333333333337,3,0.3706426259824318
3239,1.0,5,5,2,3,2,0.0,0,0.5334257975034674
3240,1.0,13,13,5,8,2,0.0,0,0.5840499306518724
3241,0.8333333333333334,5,6,3,3,2,0.16666666666666663,2,0.46534905224225614
3242,0.7777777777777778,7,9,1,2,2,0.2222222222222222,2,0.4119124672522731
3243,1.0,3,3,1,1,1,0.0,0,0.5171983356449376
3244,0.9473684210526315,18,19,2,6,4,0.052631578947368474,1,0.5207022410394919
3245,0.5,7,14,4,4,2,0.5,4,0.3207350901525659
3246,0.875,7,8,3,5,2,0.125,2,0.488124133148405
3247,0.16666666666666666,1,6,5,5,2,0.8333333333333334,4,0.16058714748035136
3249,0.6,3,5,2,2,2,0.4,3,0.3334257975034674
3250,0.6666666666666666,4,6,3,4,2,0.33333333333333337,3,0.3820157189089228
3251,0.5555555555555556,5,9,6,8,3,0.4444444444444444,3,0.3722299275697334
3252,0.7931034482758621,23,29,2,3,3,0.2068965517241379,2,0.45327849251518487
3253,1.0,8,8,5,7,4,0.0,0,0.5791955617198336
3254,0.25,5,20,7,15,5,0.75,4,0.24441747572815534
3255,0.6666666666666666,4,6,4,5,2,0.33333333333333337,3,0.39630143319463706
3256,0.0,0,3,1,1,1,1.0,4,0.017198335644937585
3257,0.0,0,10,3,7,2,1.0,4,0.05256588072122052
3258,0.42857142857142855,9,21,1,4,6,0.5714285714285714,4,0.24895977808599168
3259,0.9333333333333333,14,15,4,4,3,0.06666666666666665,1,0.5383726306056403
3260,0.375,3,8,4,4,3,0.625,4,0.25240984743411926
3262,0.7096774193548387,22,31,1,1,3,0.29032258064516125,3,0.3992215113417744
3263,0.8,4,5,3,4,2,0.19999999999999996,2,0.4477115117891817
3264,0.5833333333333334,7,12,2,3,1,0.41666666666666663,3,0.33188858067498844
3265,0.6666666666666666,2,3,2,2,1,0.33333333333333337,3,0.3648173832639852
3266,0.940677966101695,111,118,1,1,2,0.05932203389830504,1,0.5991878041326782
3267,0.0,0,5,2,4,5,1.0,4,0.03342579750346741
3269,0.7777777777777778,7,9,6,6,2,0.2222222222222222,2,0.48334103868084455
3270,1.0,5,5,3,4,3,0.0,0,0.5477115117891816
3271,1.0,6,6,2,4,3,0.0,0,0.5343966712898752
3272,0.75,3,4,2,2,2,0.25,3,0.40745492371705966
3273,0.5,2,4,1,1,1,0.5,4,0.26816920943134537
3274,1.0,4,4,3,4,2,0.0,0,0.5467406380027738
3275,0.2,2,10,4,5,1,0.8,4,0.1668515950069348
3276,0.9,9,10,4,6,2,0.09999999999999998,1,0.5168515950069348
3277,0.5,1,2,1,1,2,0.5,4,0.2662274618585298
3278,0.4,4,10,6,6,3,0.6,4,0.29542302357836336
3279,0.16666666666666666,1,6,3,3,3,0.8333333333333334,4,0.13201571890892277
3280,0.8571428571428571,6,7,6,6,2,0.1428571428571429,2,0.5210818307905686
3281,0.7058823529411765,12,17,6,8,4,0.2941176470588235,3,0.45516031655380607
3282,0.09090909090909091,1,11,3,7,2,0.9090909090909091,4,0.09899129996217375
3283,1.0,17,17,3,5,1,0.0,0,0.5593619972260748
3284,0.8,4,5,3,5,3,0.19999999999999996,2,0.4477115117891817
3285,1.0,8,8,3,3,2,0.0,0,0.550624133148405
3286,0.7777777777777778,7,9,4,6,2,0.2222222222222222,2,0.45476961010941597
3287,1.0,2,2,1,1,1,0.0,0,0.5162274618585297
3288,0.9375,15,16,5,8,1,0.0625,1,0.5557125520110957
3289,0.9090909090909091,40,44,2,4,2,0.09090909090909094,1,0.5258353297188249
3290,0.5714285714285714,8,14,4,5,3,0.4285714285714286,3,0.3564493758668516
3291,1.0,14,14,3,3,3,0.0,0,0.5564493758668515
3292,0.875,14,16,1,2,3,0.125,2,0.46731969486823854
3293,0.7272727272727273,8,11,4,7,3,0.2727272727272727,3,0.43145883242970623
3295,1.0,2,2,1,1,1,0.0,0,0.5162274618585297
3296,0.5454545454545454,6,11,6,7,4,0.4545454545454546,3,0.3691211700920438
3297,1.0,2,2,2,2,2,0.0,0,0.5305131761442441
3298,0.4166666666666667,5,12,5,6,1,0.5833333333333333,4,0.291412390198798
3299,1.0,6,6,4,4,2,0.0,0,0.5629680998613038
3300,0.7272727272727273,8,11,5,6,2,0.2727272727272727,3,0.4457445467154205
3301,0.1,1,10,3,4,1,0.9,4,0.10256588072122053
3302,1.0,32,32,2,6,2,0.0,0,0.5596393897364771
3303,0.75,6,8,5,6,4,0.25,3,0.4541955617198336
3305,0.3333333333333333,1,3,2,2,1,0.6666666666666667,4,0.19815071659731853
3306,0.2,1,5,2,3,2,0.8,4,0.13342579750346742
3307,0.2,3,15,8,9,4,0.8,4,0.2288488210818308
3308,0.7128712871287128,72,101,1,1,2,0.28712871287128716,3,0.4687796102772552
3309,0.0,0,3,2,2,2,1.0,4,0.03148404993065187
3310,1.0,6,6,2,2,3,0.0,0,0.5343966712898752
3311,1.0,2,2,1,1,2,0.0,0,0.5162274618585297
3312,0.2,1,5,2,3,2,0.8,4,0.13342579750346742
3313,0.9117647058823529,31,34,1,1,2,0.08823529411764708,1,0.5031777759647548
3314,0.8571428571428571,12,14,1,3,4,0.1428571428571429,2,0.4564493758668516
3315,1.0,4,4,2,2,2,0.0,0,0.5324549237170596
3316,0.625,5,8,2,3,1,0.375,3,0.34883841886269074
3317,0.46153846153846156,6,13,5,5,2,0.5384615384615384,4,0.31481916142110317
3318,1.0,2,2,1,1,1,0.0,0,0.5162274618585297
3319,0.9692307692307692,63,65,4,5,3,0.03076923076923077,1,0.6048650378747467
3320,1.0,10,10,2,2,2,0.0,0,0.5382801664355062
3321,0.9444444444444444,17,18,4,9,3,0.05555555555555558,1,0.5468408075204192
3322,1.0,1,1,1,1,1,0.0,0,0.515256588072122
3323,0.5714285714285714,4,7,4,4,3,0.4285714285714286,3,0.3496532593619972
3324,0.5833333333333334,7,12,2,5,1,0.41666666666666663,3,0.33188858067498844
3325,0.7636363636363637,84,110,2,2,2,0.23636363636363633,2,0.5171857268944647
3326,1.0,5,5,3,4,3,0.0,0,0.5477115117891816
3327,0.0,0,5,3,3,2,1.0,4,0.04771151178918169
3328,0.8,4,5,1,2,1,0.19999999999999996,2,0.41914008321775315
3329,1.0,8,8,5,5,2,0.0,0,0.5791955617198336
3330,0.25,1,4,1,3,1,0.75,4,0.14316920943134537
3331,0.3333333333333333,3,9,2,2,1,0.6666666666666667,4,0.20397595931576515
3332,0.5714285714285714,4,7,3,7,5,0.4285714285714286,3,0.3353675450762829
3333,1.0,13,13,2,3,6,0.0,0,0.5411927877947296
3334,0.3333333333333333,1,3,1,3,2,0.6666666666666667,4,0.18386500231160424
3335,0.6666666666666666,6,9,3,5,4,0.33333333333333337,3,0.3849283402681461
3336,0.3333333333333333,1,3,3,3,2,0.6666666666666667,4,0.21243643088303282
3337,1.0,3,3,2,3,2,0.0,0,0.5314840499306519
3338,0.75,3,4,4,4,2,0.25,3,0.43602635228848824
3339,0.75,3,4,3,3,3,0.25,3,0.42174063800277395
3340,0.7272727272727273,24,33,2,2,3,0.2727272727272727,3,0.42424662715924855
3341,0.3333333333333333,2,6,3,4,3,0.6666666666666667,4,0.2153490522422561
3342,1.0,2,2,1,2,1,0.0,0,0.5162274618585297
3343,0.0,0,6,3,5,4,1.0,4,0.04868238557558946
3344,0.9545454545454546,21,22,8,9,3,0.045454545454545414,1,0.6129176648594125
3345,0.0,0,1,1,1,1,1.0,4,0.015256588072122053
3346,0.7777777777777778,7,9,3,5,1,0.2222222222222222,2,0.4404838958237017
3347,0.6470588235294118,11,17,3,3,2,0.3529411764705882,3,0.38289140899078083
3348,0.75,6,8,6,8,5,0.25,3,0.4684812760055479
3349,0.375,6,16,4,5,3,0.625,4,0.2601768377253814
3350,0.2,1,5,1,3,3,0.8,4,0.11914008321775313
3351,0.5,1,2,1,2,2,0.5,4,0.2662274618585298
3352,1.0,3,3,2,2,2,0.0,0,0.5314840499306519
3353,0.5714285714285714,4,7,3,4,1,0.4285714285714286,3,0.3353675450762829
3354,0.0,0,2,2,2,1,1.0,4,0.030513176144244106
3355,0.5,4,8,3,4,2,0.5,4,0.300624133148405
3356,0.8446601941747572,261,309,2,2,3,0.15533980582524276,2,0.7509015256588072
3357,1.0,1,1,1,1,1,0.0,0,0.515256588072122
3358,0.42857142857142855,3,7,2,3,3,0.5714285714285714,4,0.24965325936199723
3360,0.0,0,1,1,1,1,1.0,4,0.015256588072122053
3361,0.6666666666666666,4,6,3,3,3,0.33333333333333337,3,0.3820157189089228
3362,0.5555555555555556,5,9,2,4,1,0.4444444444444444,3,0.3150870704268763
3363,0.8461538461538461,11,13,2,2,3,0.15384615384615385,2,0.46426971087165264
3364,0.7142857142857143,5,7,1,1,2,0.2857142857142857,3,0.3782246879334258
3365,1.0,1,1,1,1,1,0.0,0,0.515256588072122
3366,0.9166666666666666,11,12,1,1,2,0.08333333333333337,1,0.4842695330559408
3367,1.0,2,2,2,2,1,0.0,0,0.5305131761442441
3368,0.3333333333333333,1,3,1,3,2,0.6666666666666667,4,0.18386500231160424
3369,0.6666666666666666,4,6,5,5,2,0.33333333333333337,3,0.41058714748035136
3370,0.0,0,1,1,1,1,1.0,4,0.015256588072122053
3371,0.75,9,12,4,5,3,0.25,3,0.44379334257975034
3372,1.0,3,3,1,1,1,0.0,0,0.5171983356449376
3373,0.6842105263157895,13,19,2,2,1,0.3157894736842105,3,0.3891232936710709
3374,1.0,2,2,2,2,1,0.0,0,0.5305131761442441
3375,1.0,3,3,2,3,3,0.0,0,0.5314840499306519
3376,0.15,3,20,4,8,3,0.85,4,0.15156033287101248
3377,0.9090909090909091,10,11,2,2,2,0.09090909090909094,1,0.49379649476736853
3378,0.7777777777777778,7,9,3,3,4,0.2222222222222222,2,0.4404838958237017
3379,0.8181818181818182,9,11,4,4,2,0.18181818181818177,2,0.4769133778842517
3380,0.7619047619047619,16,21,5,7,2,0.23809523809523814,2,0.47276930189551547
3381,0.7,7,10,4,6,2,0.30000000000000004,3,0.4168515950069348
3382,1.0,4,4,2,2,3,0.0,0,0.5324549237170596
3383,0.0,0,2,1,2,1,1.0,4,0.01622746185852982
3384,0.7407407407407407,20,27,5,10,3,0.2592592592592593,3,0.46801253403195153
3385,0.8333333333333334,5,6,4,5,2,0.16666666666666663,2,0.47963476652797044
3386,0.75,9,12,3,5,1,0.25,3,0.42950762829403605
3387,0.6923076923076923,9,13,4,7,3,0.3076923076923077,3,0.4159180625200043
3388,0.4375,7,16,4,4,3,0.5625,4,0.2914268377253814
3389,0.0,0,4,4,4,2,1.0,4,0.06102635228848821
3390,0.6666666666666666,2,3,1,1,3,0.33333333333333337,3,0.3505316689782709
3391,0.8,4,5,4,4,2,0.19999999999999996,2,0.461997226074896
3392,0.25,2,8,5,6,2,0.75,4,0.20419556171983355
3393,0.2,1,5,4,5,4,0.8,4,0.16199722607489597
3394,0.6666666666666666,10,15,2,3,2,0.33333333333333337,3,0.3764678687008784
3395,0.875,7,8,5,6,5,0.125,2,0.5166955617198336
3397,1.0,3,3,3,3,2,0.0,0,0.5457697642163661
3398,0.45454545454545453,5,11,8,8,2,0.5454545454545454,4,0.352238053208927
3399,0.6363636363636364,7,11,3,3,3,0.36363636363636365,3,0.37171857268944647
3400,0.8181818181818182,9,11,3,9,3,0.18181818181818177,2,0.4626276635985374
3401,0.6666666666666666,8,12,2,3,4,0.33333333333333337,3,0.3735552473416551
3402,1.0,2,2,2,2,2,0.0,0,0.5305131761442441
3403,0.8571428571428571,6,7,4,6,2,0.1428571428571429,2,0.49251040221914005
3404,1.0,3,3,2,2,2,0.0,0,0.5314840499306519
3405,0.5714285714285714,4,7,4,5,3,0.4285714285714286,3,0.3496532593619972
3406,1.0,3,3,3,3,1,0.0,0,0.5457697642163661
3407,0.3333333333333333,1,3,2,3,1,0.6666666666666667,4,0.19815071659731853
3408,0.8636363636363636,19,22,1,3,2,0.13636363636363635,2,0.467463119404867
