genre_id,ts_listen,media_id,album_id,context_type,release_date,platform_name,platform_family,media_duration,listen_type,user_gender,user_id,artist_id,user_age,is_listened,listen_date,release_date_parsed,days_after_release,gap_category
0,1479493055,135203384,14435980,0,20161209,0,0,236,0,0,1115,1670355,25,1,2016-11-18 18:17:35,2016-12-09,-21,1wk-1mo early
0,1479481890,135203384,14435980,0,20161209,0,0,236,0,1,4898,1670355,21,1,2016-11-18 15:11:30,2016-12-09,-21,1wk-1mo early
0,1480109553,135203374,14435980,0,20161209,0,0,170,0,0,3818,1670355,23,1,2016-11-25 21:32:33,2016-12-09,-14,1wk-1mo early
0,1480158225,135203384,14435980,0,20161209,0,0,236,0,0,5060,1670355,21,1,2016-11-26 11:03:45,2016-12-09,-13,1wk-1mo early
0,1480175560,135203384,14435980,9,20161209,1,0,236,0,0,15193,1670355,21,0,2016-11-26 15:52:40,2016-12-09,-13,1wk-1mo early
0,1480175306,135203384,14435980,9,20161209,1,0,236,0,0,15193,1670355,21,1,2016-11-26 15:48:26,2016-12-09,-13,1wk-1mo early
0,1478535131,135203374,14435980,0,20161209,1,0,170,0,0,8146,1670355,18,1,2016-11-07 16:12:11,2016-12-09,-32,1-3mo early
0,1478534974,135203370,14435980,0,20161209,1,0,157,0,0,8146,1670355,18,1,2016-11-07 16:09:34,2016-12-09,-32,1-3mo early
0,1478535777,135203370,14435980,0,20161209,1,0,157,0,0,8146,1670355,18,1,2016-11-07 16:22:57,2016-12-09,-32,1-3mo early
0,1478533401,135203374,14435980,2,20161209,1,0,170,0,0,2498,1670355,18,1,2016-11-07 15:43:21,2016-12-09,-32,1-3mo early
0,1478533241,135203370,14435980,2,20161209,1,0,157,0,0,2498,1670355,18,1,2016-11-07 15:40:41,2016-12-09,-32,1-3mo early
0,1478533646,135203392,14435980,2,20161209,1,0,249,0,0,2498,1670355,18,0,2016-11-07 15:47:26,2016-12-09,-32,1-3mo early
0,1478533572,135203384,14435980,2,20161209,1,0,236,0,0,2498,1670355,18,1,2016-11-07 15:46:12,2016-12-09,-32,1-3mo early
0,1478557129,135203384,14435980,0,20161209,1,0,236,0,1,9110,1670355,22,1,2016-11-07 22:18:49,2016-12-09,-32,1-3mo early
0,1480212362,135203384,14435980,0,20161209,0,0,236,0,0,907,1670355,19,1,2016-11-27 02:06:02,2016-12-09,-12,1wk-1mo early
0,1480280880,135203384,14435980,0,20161209,0,0,236,0,0,907,1670355,19,0,2016-11-27 21:08:00,2016-12-09,-12,1wk-1mo early
0,1480277094,135203384,14435980,0,20161209,0,0,236,0,1,2999,1670355,18,1,2016-11-27 20:04:54,2016-12-09,-12,1wk-1mo early
0,1480272298,135203374,14435980,0,20161209,0,0,170,0,0,6262,1670355,23,0,2016-11-27 18:44:58,2016-12-09,-12,1wk-1mo early
0,1480282342,135203374,14435980,4,20161209,0,0,170,1,1,5416,1670355,20,1,2016-11-27 21:32:22,2016-12-09,-12,1wk-1mo early
0,1480283102,135203384,14435980,3,20161209,0,0,236,0,1,5416,1670355,20,1,2016-11-27 21:45:02,2016-12-09,-12,1wk-1mo early
0,1480283103,135203374,14435980,3,20161209,0,0,170,0,1,5416,1670355,20,1,2016-11-27 21:45:03,2016-12-09,-12,1wk-1mo early
0,1480282105,135203384,14435980,4,20161209,0,0,236,1,1,5416,1670355,20,1,2016-11-27 21:28:25,2016-12-09,-12,1wk-1mo early
0,1480282575,135203384,14435980,3,20161209,0,0,236,0,1,5416,1670355,20,1,2016-11-27 21:36:15,2016-12-09,-12,1wk-1mo early
0,1480283000,135203374,14435980,3,20161209,0,0,170,0,1,5416,1670355,20,1,2016-11-27 21:43:20,2016-12-09,-12,1wk-1mo early
0,1480276605,135203384,14435980,28,20161209,0,0,236,0,1,15935,1670355,19,1,2016-11-27 19:56:45,2016-12-09,-12,1wk-1mo early
0,1480276842,135203384,14435980,28,20161209,0,0,236,0,1,15935,1670355,19,1,2016-11-27 20:00:42,2016-12-09,-12,1wk-1mo early
0,1480281932,135203384,14435980,0,20161209,0,0,236,0,1,11947,1670355,28,0,2016-11-27 21:25:32,2016-12-09,-12,1wk-1mo early
0,1480621892,135203384,14435980,19,20161209,2,1,236,0,0,42,1670355,30,1,2016-12-01 19:51:32,2016-12-09,-8,1wk-1mo early
0,1478498016,135203384,14435980,0,20161209,0,0,236,0,1,4883,1670355,23,1,2016-11-07 05:53:36,2016-12-09,-32,1-3mo early
0,1478499087,135203392,14435980,0,20161209,0,0,249,0,1,4883,1670355,23,1,2016-11-07 06:11:27,2016-12-09,-32,1-3mo early
0,1478498850,135203384,14435980,0,20161209,0,0,236,0,1,4883,1670355,23,1,2016-11-07 06:07:30,2016-12-09,-32,1-3mo early
0,1478498504,135203374,14435980,0,20161209,0,0,170,0,1,4883,1670355,23,1,2016-11-07 06:01:44,2016-12-09,-32,1-3mo early
0,1478499229,135203374,14435980,0,20161209,0,0,170,0,1,4883,1670355,23,1,2016-11-07 06:13:49,2016-12-09,-32,1-3mo early
0,1478498254,135203392,14435980,0,20161209,0,0,249,0,1,4883,1670355,23,1,2016-11-07 05:57:34,2016-12-09,-32,1-3mo early
0,1478543773,135203374,14435980,0,20161209,0,0,170,0,0,4149,1670355,23,1,2016-11-07 18:36:13,2016-12-09,-32,1-3mo early
0,1478556165,135203374,14435980,0,20161209,0,0,170,0,0,13213,1670355,26,1,2016-11-07 22:02:45,2016-12-09,-32,1-3mo early
0,1479121165,135203384,14435980,0,20161209,1,0,236,0,0,5728,1670355,20,1,2016-11-14 10:59:25,2016-12-09,-25,1wk-1mo early
0,1479149081,135203384,14435980,0,20161209,1,0,236,0,0,2008,1670355,24,1,2016-11-14 18:44:41,2016-12-09,-25,1wk-1mo early
0,1479132589,135203384,14435980,0,20161209,1,0,236,0,0,2008,1670355,24,1,2016-11-14 14:09:49,2016-12-09,-25,1wk-1mo early
0,1479167405,135203384,14435980,0,20161209,1,0,236,0,0,2008,1670355,24,1,2016-11-14 23:50:05,2016-12-09,-25,1wk-1mo early
0,1478597148,135203384,14435980,0,20161209,0,0,236,0,0,1244,1670355,28,0,2016-11-08 09:25:48,2016-12-09,-31,1-3mo early
0,1478894009,135203374,14435980,2,20161209,0,0,170,0,0,1203,1670355,22,0,2016-11-11 19:53:29,2016-12-09,-28,1wk-1mo early
0,1478885054,135203392,14435980,2,20161209,0,0,249,0,0,1203,1670355,22,1,2016-11-11 17:24:14,2016-12-09,-28,1wk-1mo early
0,1478893801,135203370,14435980,2,20161209,0,0,157,0,0,1203,1670355,22,0,2016-11-11 19:50:01,2016-12-09,-28,1wk-1mo early
0,1478884798,135203384,14435980,2,20161209,0,0,236,0,0,1203,1670355,22,1,2016-11-11 17:19:58,2016-12-09,-28,1wk-1mo early
0,1478893847,135203374,14435980,2,20161209,0,0,170,0,0,1203,1670355,22,0,2016-11-11 19:50:47,2016-12-09,-28,1wk-1mo early
0,1478893851,135203370,14435980,2,20161209,0,0,157,0,0,1203,1670355,22,1,2016-11-11 19:50:51,2016-12-09,-28,1wk-1mo early
0,1478891293,135203374,14435980,0,20161209,0,0,170,0,0,376,1670355,21,1,2016-11-11 19:08:13,2016-12-09,-28,1wk-1mo early
0,1478857503,135203374,14435980,0,20161209,0,0,170,0,1,293,1670355,22,0,2016-11-11 09:45:03,2016-12-09,-28,1wk-1mo early
0,1479148655,135203374,14435980,0,20161209,0,0,170,0,0,886,1670355,19,1,2016-11-14 18:37:35,2016-12-09,-25,1wk-1mo early
0,1479117837,135203374,14435980,0,20161209,0,0,170,0,0,886,1670355,19,1,2016-11-14 10:03:57,2016-12-09,-25,1wk-1mo early
0,1479104537,135203374,14435980,0,20161209,0,0,170,0,0,886,1670355,19,1,2016-11-14 06:22:17,2016-12-09,-25,1wk-1mo early
0,1479138188,135203374,14435980,0,20161209,0,0,170,0,0,886,1670355,19,0,2016-11-14 15:43:08,2016-12-09,-25,1wk-1mo early
0,1479163396,135203384,14435980,0,20161209,1,0,236,0,0,66,1670355,22,0,2016-11-14 22:43:16,2016-12-09,-25,1wk-1mo early
0,1479154982,135203384,14435980,0,20161209,1,0,236,0,0,66,1670355,22,1,2016-11-14 20:23:02,2016-12-09,-25,1wk-1mo early
0,1479228369,135203374,14435980,0,20161209,0,0,170,0,0,4219,1670355,20,1,2016-11-15 16:46:09,2016-12-09,-24,1wk-1mo early
0,1479233250,135203374,14435980,0,20161209,0,0,170,0,0,4219,1670355,20,1,2016-11-15 18:07:30,2016-12-09,-24,1wk-1mo early
0,1479191116,135203374,14435980,0,20161209,0,0,170,0,0,4219,1670355,20,1,2016-11-15 06:25:16,2016-12-09,-24,1wk-1mo early
0,1479219401,135203384,14435980,0,20161209,0,0,236,0,1,910,1670355,22,1,2016-11-15 14:16:41,2016-12-09,-24,1wk-1mo early
0,1479223893,135203384,14435980,0,20161209,0,0,236,0,1,910,1670355,22,1,2016-11-15 15:31:33,2016-12-09,-24,1wk-1mo early
0,1479235120,135203384,14435980,0,20161209,0,0,236,0,1,3253,1670355,21,1,2016-11-15 18:38:40,2016-12-09,-24,1wk-1mo early
0,1479250988,135203384,14435980,0,20161209,0,0,236,0,1,3974,1670355,21,1,2016-11-15 23:03:08,2016-12-09,-24,1wk-1mo early
0,1479196554,135203384,14435980,0,20161209,0,0,236,0,1,3974,1670355,21,1,2016-11-15 07:55:54,2016-12-09,-24,1wk-1mo early
0,1479230870,135203384,14435980,0,20161209,0,0,236,0,1,6153,1670355,19,1,2016-11-15 17:27:50,2016-12-09,-24,1wk-1mo early
0,1479214579,135203384,14435980,0,20161209,0,0,236,0,1,6153,1670355,19,1,2016-11-15 12:56:19,2016-12-09,-24,1wk-1mo early
0,1479305706,135203384,14435980,0,20161209,1,0,236,0,1,9684,1670355,20,1,2016-11-16 14:15:06,2016-12-09,-23,1wk-1mo early
0,1479302494,135203384,14435980,0,20161209,1,0,236,0,1,9684,1670355,20,1,2016-11-16 13:21:34,2016-12-09,-23,1wk-1mo early
0,1479294938,135203384,14435980,0,20161209,1,0,236,0,1,9684,1670355,20,1,2016-11-16 11:15:38,2016-12-09,-23,1wk-1mo early
0,1479276236,135203374,14435980,0,20161209,0,0,170,0,0,3194,1670355,19,1,2016-11-16 06:03:56,2016-12-09,-23,1wk-1mo early
0,1479301590,135203374,14435980,0,20161209,0,0,170,0,1,2514,1670355,30,0,2016-11-16 13:06:30,2016-12-09,-23,1wk-1mo early
0,1479301770,135203374,14435980,0,20161209,0,0,170,0,1,2514,1670355,30,1,2016-11-16 13:09:30,2016-12-09,-23,1wk-1mo early
0,1479282675,135203374,14435980,0,20161209,0,0,170,0,1,1332,1670355,21,1,2016-11-16 07:51:15,2016-12-09,-23,1wk-1mo early
0,1479283531,135203374,14435980,0,20161209,0,0,170,0,1,1332,1670355,21,1,2016-11-16 08:05:31,2016-12-09,-23,1wk-1mo early
0,1479420913,135203384,14435980,1,20161209,0,0,236,1,1,2216,1670355,27,1,2016-11-17 22:15:13,2016-12-09,-22,1wk-1mo early
0,1479368913,135203374,14435980,0,20161209,0,0,170,0,0,4945,1670355,25,1,2016-11-17 07:48:33,2016-12-09,-22,1wk-1mo early
0,1479342158,135203374,14435980,0,20161209,0,0,170,0,0,4945,1670355,25,0,2016-11-17 00:22:38,2016-12-09,-22,1wk-1mo early
0,1479399362,135203374,14435980,0,20161209,0,0,170,0,0,907,1670355,19,1,2016-11-17 16:16:02,2016-12-09,-22,1wk-1mo early
0,1479386897,135203374,14435980,0,20161209,0,0,170,0,1,10375,1670355,23,1,2016-11-17 12:48:17,2016-12-09,-22,1wk-1mo early
0,1479385952,135203374,14435980,0,20161209,0,0,170,0,0,2137,1670355,19,0,2016-11-17 12:32:32,2016-12-09,-22,1wk-1mo early
0,1479410906,135203374,14435980,0,20161209,1,0,170,0,1,3368,1670355,19,1,2016-11-17 19:28:26,2016-12-09,-22,1wk-1mo early
0,1479367156,135203374,14435980,0,20161209,1,0,170,0,1,3368,1670355,19,1,2016-11-17 07:19:16,2016-12-09,-22,1wk-1mo early
0,1479480429,135203374,14435980,0,20161209,0,0,170,0,1,11358,1670355,26,1,2016-11-18 14:47:09,2016-12-09,-21,1wk-1mo early
0,1478552213,135203384,14435980,2,20161209,2,1,236,0,1,348,1670355,29,1,2016-11-07 20:56:53,2016-12-09,-32,1-3mo early
0,1478551974,135203384,14435980,2,20161209,2,1,236,0,1,348,1670355,29,1,2016-11-07 20:52:54,2016-12-09,-32,1-3mo early
0,1478551735,135203384,14435980,2,20161209,2,1,236,0,1,348,1670355,29,1,2016-11-07 20:48:55,2016-12-09,-32,1-3mo early
0,1478551703,135203392,14435980,2,20161209,2,1,249,0,1,348,1670355,29,0,2016-11-07 20:48:23,2016-12-09,-32,1-3mo early
0,1478551455,135203370,14435980,31,20161209,2,1,157,0,1,348,1670355,29,0,2016-11-07 20:44:15,2016-12-09,-32,1-3mo early
0,1478551464,135203384,14435980,2,20161209,2,1,236,0,1,348,1670355,29,1,2016-11-07 20:44:24,2016-12-09,-32,1-3mo early
0,1478608636,135203374,14435980,0,20161209,1,0,170,0,0,3181,1670355,18,1,2016-11-08 12:37:16,2016-12-09,-31,1-3mo early
0,1478646786,135203374,14435980,0,20161209,1,0,170,0,0,3181,1670355,18,1,2016-11-08 23:13:06,2016-12-09,-31,1-3mo early
0,1478674287,135203384,14435980,0,20161209,0,0,236,0,0,2483,1670355,18,1,2016-11-09 06:51:27,2016-12-09,-30,1-3mo early
0,1478733242,135203384,14435980,0,20161209,0,0,236,0,0,2483,1670355,18,1,2016-11-09 23:14:02,2016-12-09,-30,1-3mo early
0,1478975381,135203384,14435980,0,20161209,0,0,236,0,0,1169,1670355,19,0,2016-11-12 18:29:41,2016-12-09,-27,1wk-1mo early
0,1478966338,135203384,14435980,0,20161209,0,0,236,0,0,1169,1670355,19,0,2016-11-12 15:58:58,2016-12-09,-27,1wk-1mo early
0,1478955176,135203384,14435980,0,20161209,0,0,236,0,0,1169,1670355,19,0,2016-11-12 12:52:56,2016-12-09,-27,1wk-1mo early
0,1478987877,135203374,14435980,0,20161209,1,0,170,0,1,12849,1670355,20,0,2016-11-12 21:57:57,2016-12-09,-27,1wk-1mo early
0,1478912529,135203374,14435980,0,20161209,0,0,170,0,0,2490,1670355,19,1,2016-11-12 01:02:09,2016-12-09,-27,1wk-1mo early
0,1478972360,135203384,14435980,10,20161209,2,1,236,0,1,8284,1670355,18,1,2016-11-12 17:39:20,2016-12-09,-27,1wk-1mo early
0,1479056113,135203374,14435980,0,20161209,0,0,170,0,1,12988,1670355,18,0,2016-11-13 16:55:13,2016-12-09,-26,1wk-1mo early
0,1479318334,135203374,14435980,0,20161209,0,0,170,0,0,5596,1670355,24,1,2016-11-16 17:45:34,2016-12-09,-23,1wk-1mo early
0,1479297775,135203374,14435980,0,20161209,0,0,170,0,0,5596,1670355,24,1,2016-11-16 12:02:55,2016-12-09,-23,1wk-1mo early
0,1479311214,135203374,14435980,0,20161209,0,0,170,0,0,5596,1670355,24,1,2016-11-16 15:46:54,2016-12-09,-23,1wk-1mo early
0,1479290403,135203384,14435980,0,20161209,0,0,236,0,1,6153,1670355,19,1,2016-11-16 10:00:03,2016-12-09,-23,1wk-1mo early
0,1479302339,135203384,14435980,0,20161209,0,0,236,0,1,6153,1670355,19,1,2016-11-16 13:18:59,2016-12-09,-23,1wk-1mo early
0,1479325176,135203384,14435980,0,20161209,0,0,236,0,1,6153,1670355,19,1,2016-11-16 19:39:36,2016-12-09,-23,1wk-1mo early
0,1479277793,135203374,14435980,0,20161209,1,0,170,0,0,6534,1670355,18,0,2016-11-16 06:29:53,2016-12-09,-23,1wk-1mo early
0,1479336277,135203374,14435980,0,20161209,0,0,170,0,0,10389,1670355,18,1,2016-11-16 22:44:37,2016-12-09,-23,1wk-1mo early
0,1479311809,135203374,14435980,3,20161209,0,0,170,0,0,10389,1670355,18,0,2016-11-16 15:56:49,2016-12-09,-23,1wk-1mo early
0,1479316629,135203374,14435980,4,20161209,0,0,170,1,0,11402,1670355,30,0,2016-11-16 17:17:09,2016-12-09,-23,1wk-1mo early
0,1479306321,135203384,14435980,0,20161209,0,0,236,0,1,10186,1670355,20,1,2016-11-16 14:25:21,2016-12-09,-23,1wk-1mo early
0,1479301213,135203384,14435980,0,20161209,1,0,236,0,0,8333,1670355,21,0,2016-11-16 13:00:13,2016-12-09,-23,1wk-1mo early
0,1479489239,135203384,14435980,1,20161209,0,0,236,1,0,4635,1670355,30,0,2016-11-18 17:13:59,2016-12-09,-21,1wk-1mo early
0,1479499260,135203374,14435980,0,20161209,0,0,170,0,0,984,1670355,25,1,2016-11-18 20:01:00,2016-12-09,-21,1wk-1mo early
0,1479484194,135203384,14435980,0,20161209,0,0,236,0,0,984,1670355,25,1,2016-11-18 15:49:54,2016-12-09,-21,1wk-1mo early
0,1479499431,135203384,14435980,0,20161209,0,0,236,0,0,984,1670355,25,1,2016-11-18 20:03:51,2016-12-09,-21,1wk-1mo early
0,1479498774,135203392,14435980,0,20161209,0,0,249,0,0,984,1670355,25,1,2016-11-18 19:52:54,2016-12-09,-21,1wk-1mo early
0,1479484024,135203374,14435980,0,20161209,0,0,170,0,0,984,1670355,25,1,2016-11-18 15:47:04,2016-12-09,-21,1wk-1mo early
0,1479495003,135203374,14435980,0,20161209,0,0,170,0,0,2149,1670355,20,1,2016-11-18 18:50:03,2016-12-09,-21,1wk-1mo early
0,1479561454,135203374,14435980,0,20161209,0,0,170,0,0,2728,1670355,20,1,2016-11-19 13:17:34,2016-12-09,-20,1wk-1mo early
0,1479566664,135203374,14435980,0,20161209,0,0,170,0,0,4969,1670355,18,1,2016-11-19 14:44:24,2016-12-09,-20,1wk-1mo early
0,1479571322,135203384,14435980,1,20161209,0,0,236,1,0,156,1670355,22,1,2016-11-19 16:02:02,2016-12-09,-20,1wk-1mo early
0,1479749866,135203384,14435980,0,20161209,1,0,236,0,1,10509,1670355,26,1,2016-11-21 17:37:46,2016-12-09,-18,1wk-1mo early
0,1479750647,135203384,14435980,0,20161209,1,0,236,0,1,10509,1670355,26,1,2016-11-21 17:50:47,2016-12-09,-18,1wk-1mo early
0,1479749534,135203384,14435980,0,20161209,1,0,236,0,1,10509,1670355,26,1,2016-11-21 17:32:14,2016-12-09,-18,1wk-1mo early
0,1479756155,135203384,14435980,2,20161209,1,0,236,0,0,11835,1670355,18,0,2016-11-21 19:22:35,2016-12-09,-18,1wk-1mo early
0,1479756156,135203374,14435980,2,20161209,1,0,170,0,0,11835,1670355,18,1,2016-11-21 19:22:36,2016-12-09,-18,1wk-1mo early
0,1479756770,135203384,14435980,2,20161209,1,0,236,0,0,11835,1670355,18,1,2016-11-21 19:32:50,2016-12-09,-18,1wk-1mo early
0,1479757037,135203374,14435980,2,20161209,1,0,170,0,0,11835,1670355,18,1,2016-11-21 19:37:17,2016-12-09,-18,1wk-1mo early
0,1479756125,135203384,14435980,9,20161209,1,0,236,0,0,11835,1670355,18,0,2016-11-21 19:22:05,2016-12-09,-18,1wk-1mo early
0,1480276316,135203384,14435980,0,20161209,0,2,236,0,0,6708,1670355,25,1,2016-11-27 19:51:56,2016-12-09,-12,1wk-1mo early
0,1480371432,135203384,14435980,8,20161209,2,1,236,0,0,4216,1670355,28,0,2016-11-28 22:17:12,2016-12-09,-11,1wk-1mo early
0,1480358346,135203370,14435980,0,20161209,0,0,157,0,0,5711,1670355,18,1,2016-11-28 18:39:06,2016-12-09,-11,1wk-1mo early
0,1480374352,135203384,14435980,0,20161209,0,2,236,0,0,403,1670355,27,1,2016-11-28 23:05:52,2016-12-09,-11,1wk-1mo early
0,1480337568,135203374,14435980,1,20161209,0,0,170,1,0,3442,1670355,19,1,2016-11-28 12:52:48,2016-12-09,-11,1wk-1mo early
0,1480361917,135203384,14435980,2,20161209,0,0,236,0,0,10453,1670355,22,0,2016-11-28 19:38:37,2016-12-09,-11,1wk-1mo early
0,1480361913,135203392,14435980,2,20161209,0,0,249,0,0,10453,1670355,22,0,2016-11-28 19:38:33,2016-12-09,-11,1wk-1mo early
0,1478350790,135203384,14435980,0,20161209,0,0,236,0,0,240,1670355,21,1,2016-11-05 12:59:50,2016-12-09,-34,1-3mo early
0,1478277509,135203384,14435980,0,20161209,0,0,236,0,1,910,1670355,22,1,2016-11-04 16:38:29,2016-12-09,-35,1-3mo early
0,1478278187,135203384,14435980,0,20161209,0,0,236,0,1,910,1670355,22,0,2016-11-04 16:49:47,2016-12-09,-35,1-3mo early
0,1478277254,135203384,14435980,0,20161209,0,0,236,0,1,910,1670355,22,1,2016-11-04 16:34:14,2016-12-09,-35,1-3mo early
0,1478278685,135203384,14435980,0,20161209,0,0,236,0,1,910,1670355,22,1,2016-11-04 16:58:05,2016-12-09,-35,1-3mo early
0,1478278348,135203384,14435980,0,20161209,0,0,236,0,1,910,1670355,22,1,2016-11-04 16:52:28,2016-12-09,-35,1-3mo early
0,1478500824,135203384,14435980,9,20161209,0,0,236,0,0,323,1670355,25,0,2016-11-07 06:40:24,2016-12-09,-32,1-3mo early
0,1478500587,135203384,14435980,9,20161209,0,0,236,0,0,323,1670355,25,1,2016-11-07 06:36:27,2016-12-09,-32,1-3mo early
0,1478537588,135203384,14435980,0,20161209,0,0,236,0,0,376,1670355,21,1,2016-11-07 16:53:08,2016-12-09,-32,1-3mo early
0,1478538350,135203374,14435980,11,20161209,2,1,170,0,0,376,1670355,21,1,2016-11-07 17:05:50,2016-12-09,-32,1-3mo early
0,1478537825,135203374,14435980,0,20161209,0,0,170,0,0,376,1670355,21,1,2016-11-07 16:57:05,2016-12-09,-32,1-3mo early
0,1478515264,135203370,14435980,2,20161209,1,0,157,0,0,5603,1670355,18,1,2016-11-07 10:41:04,2016-12-09,-32,1-3mo early
0,1478516665,135203392,14435980,2,20161209,1,0,249,0,0,5603,1670355,18,1,2016-11-07 11:04:25,2016-12-09,-32,1-3mo early
0,1478516427,135203384,14435980,2,20161209,1,0,236,0,0,5603,1670355,18,1,2016-11-07 11:00:27,2016-12-09,-32,1-3mo early
0,1478516256,135203374,14435980,2,20161209,1,0,170,0,0,5603,1670355,18,1,2016-11-07 10:57:36,2016-12-09,-32,1-3mo early
0,1478588596,135203370,14435980,9,20161209,0,0,157,0,0,10142,1670355,26,1,2016-11-08 07:03:16,2016-12-09,-31,1-3mo early
0,1478593316,135203384,14435980,4,20161209,0,0,236,1,0,2942,1670355,20,1,2016-11-08 08:21:56,2016-12-09,-31,1-3mo early
0,1478599051,135203374,14435980,0,20161209,0,0,170,0,0,665,1670355,26,1,2016-11-08 09:57:31,2016-12-09,-31,1-3mo early
0,1478818877,135203384,14435980,3,20161209,0,0,236,0,0,3250,1670355,19,1,2016-11-10 23:01:17,2016-12-09,-29,1wk-1mo early
0,1478805392,135203374,14435980,0,20161209,0,0,170,0,0,6381,1670355,24,0,2016-11-10 19:16:32,2016-12-09,-29,1wk-1mo early
0,1478797185,135203384,14435980,0,20161209,0,0,236,0,1,4504,1670355,19,0,2016-11-10 16:59:45,2016-12-09,-29,1wk-1mo early
0,1479064756,135203384,14435980,0,20161209,0,0,236,0,0,3177,1670355,23,1,2016-11-13 19:19:16,2016-12-09,-26,1wk-1mo early
0,1479077016,135203384,14435980,0,20161209,0,0,236,0,0,3177,1670355,23,1,2016-11-13 22:43:36,2016-12-09,-26,1wk-1mo early
0,1479040316,135203384,14435980,0,20161209,0,0,236,0,0,4364,1670355,20,0,2016-11-13 12:31:56,2016-12-09,-26,1wk-1mo early
0,1479052046,135203374,14435980,0,20161209,0,0,170,0,0,4614,1670355,23,1,2016-11-13 15:47:26,2016-12-09,-26,1wk-1mo early
0,1479060798,135203374,14435980,0,20161209,0,0,170,0,0,4614,1670355,23,1,2016-11-13 18:13:18,2016-12-09,-26,1wk-1mo early
0,1479040151,135203374,14435980,4,20161209,2,1,170,1,0,7194,1670355,21,1,2016-11-13 12:29:11,2016-12-09,-26,1wk-1mo early
0,1479315431,135203374,14435980,0,20161209,0,0,170,0,0,4219,1670355,20,1,2016-11-16 16:57:11,2016-12-09,-23,1wk-1mo early
0,1479277673,135203374,14435980,0,20161209,0,0,170,0,0,4219,1670355,20,1,2016-11-16 06:27:53,2016-12-09,-23,1wk-1mo early
0,1479304751,135203384,14435980,0,20161209,0,0,236,0,1,5130,1670355,26,0,2016-11-16 13:59:11,2016-12-09,-23,1wk-1mo early
0,1479303809,135203374,14435980,3,20161209,0,0,170,0,1,4709,1670355,19,0,2016-11-16 13:43:29,2016-12-09,-23,1wk-1mo early
0,1479313692,135203384,14435980,4,20161209,0,0,236,1,0,15607,1670355,30,0,2016-11-16 16:28:12,2016-12-09,-23,1wk-1mo early
0,1479311980,135203374,14435980,4,20161209,0,0,170,1,0,15607,1670355,30,1,2016-11-16 15:59:40,2016-12-09,-23,1wk-1mo early
0,1479345053,135203374,14435980,0,20161209,0,0,170,0,0,13480,1670355,22,0,2016-11-17 01:10:53,2016-12-09,-22,1wk-1mo early
0,1479345284,135203374,14435980,0,20161209,0,0,170,0,0,13480,1670355,22,0,2016-11-17 01:14:44,2016-12-09,-22,1wk-1mo early
0,1479405826,135203374,14435980,0,20161209,0,0,170,0,0,4219,1670355,20,0,2016-11-17 18:03:46,2016-12-09,-22,1wk-1mo early
0,1479406363,135203374,14435980,0,20161209,0,0,170,0,0,4219,1670355,20,1,2016-11-17 18:12:43,2016-12-09,-22,1wk-1mo early
0,1479363889,135203374,14435980,0,20161209,0,0,170,0,0,4219,1670355,20,1,2016-11-17 06:24:49,2016-12-09,-22,1wk-1mo early
0,1479423118,135203374,14435980,0,20161209,0,0,170,0,0,4219,1670355,20,1,2016-11-17 22:51:58,2016-12-09,-22,1wk-1mo early
0,1479404226,135203374,14435980,0,20161209,0,0,170,0,0,4219,1670355,20,1,2016-11-17 17:37:06,2016-12-09,-22,1wk-1mo early
0,1479387383,135203384,14435980,4,20161209,0,0,236,1,1,7743,1670355,26,0,2016-11-17 12:56:23,2016-12-09,-22,1wk-1mo early
0,1479387401,135203374,14435980,4,20161209,0,0,170,1,1,7743,1670355,26,0,2016-11-17 12:56:41,2016-12-09,-22,1wk-1mo early
0,1479417121,135203384,14435980,0,20161209,1,0,236,0,0,14923,1670355,25,0,2016-11-17 21:12:01,2016-12-09,-22,1wk-1mo early
0,1479830295,135203392,14435980,2,20161209,1,0,249,0,0,13378,1670355,19,0,2016-11-22 15:58:15,2016-12-09,-17,1wk-1mo early
0,1479842360,135203384,14435980,2,20161209,1,0,236,0,0,13378,1670355,19,0,2016-11-22 19:19:20,2016-12-09,-17,1wk-1mo early
0,1479842324,135203374,14435980,2,20161209,1,0,170,0,0,13378,1670355,19,1,2016-11-22 19:18:44,2016-12-09,-17,1wk-1mo early
0,1479830454,135203374,14435980,3,20161209,1,0,170,0,0,13378,1670355,19,0,2016-11-22 16:00:54,2016-12-09,-17,1wk-1mo early
0,1479862415,135203384,14435980,0,20161209,0,0,236,0,0,6715,1670355,21,1,2016-11-23 00:53:35,2016-12-09,-16,1wk-1mo early
0,1479862866,135203384,14435980,0,20161209,0,0,236,0,0,6715,1670355,21,0,2016-11-23 01:01:06,2016-12-09,-16,1wk-1mo early
0,1479908706,135203384,14435980,0,20161209,0,0,236,0,1,14754,1670355,30,0,2016-11-23 13:45:06,2016-12-09,-16,1wk-1mo early
0,1479911777,135203374,14435980,0,20161209,2,1,170,0,0,872,1670355,22,1,2016-11-23 14:36:17,2016-12-09,-16,1wk-1mo early
0,1479897493,135203374,14435980,0,20161209,0,0,170,0,1,6153,1670355,19,1,2016-11-23 10:38:13,2016-12-09,-16,1wk-1mo early
0,1479896523,135203384,14435980,0,20161209,0,0,236,0,1,6153,1670355,19,1,2016-11-23 10:22:03,2016-12-09,-16,1wk-1mo early
