user_id,segment,skip_rate,listen_rate,total_sessions
661,Rarely Skips (<10%),0.028350515463917536,0.9716494845360825,388
662,Moderate Skipper (25-50%),0.26869158878504673,0.7313084112149533,428
663,Frequent Skipper (>50%),0.7888631090487239,0.2111368909512761,431
664,Moderate Skipper (25-50%),0.4054621848739496,0.5945378151260504,476
665,Moderate Skipper (25-50%),0.34104046242774566,0.6589595375722543,346
666,Frequent Skipper (>50%),0.5175000000000001,0.4825,400
667,Frequent Skipper (>50%),0.7086614173228347,0.29133858267716534,381
668,Moderate Skipper (25-50%),0.26425855513307983,0.7357414448669202,526
669,Frequent Skipper (>50%),0.7164948453608248,0.28350515463917525,388
670,Frequent Skipper (>50%),0.6426592797783934,0.3573407202216066,361
671,Occasional Skipper (10-25%),0.15249999999999997,0.8475,400
672,Moderate Skipper (25-50%),0.323943661971831,0.676056338028169,426
673,Frequent Skipper (>50%),0.7596899224806202,0.24031007751937986,387
674,Occasional Skipper (10-25%),0.1722488038277512,0.8277511961722488,418
675,Moderate Skipper (25-50%),0.2538167938931297,0.7461832061068703,524
676,Occasional Skipper (10-25%),0.228310502283105,0.771689497716895,438
677,Rarely Skips (<10%),0.007518796992481258,0.9924812030075187,399
678,Occasional Skipper (10-25%),0.23273657289002558,0.7672634271099744,391
679,Moderate Skipper (25-50%),0.444141689373297,0.555858310626703,367
680,Moderate Skipper (25-50%),0.3827160493827161,0.6172839506172839,405
681,Frequent Skipper (>50%),0.6757425742574257,0.32425742574257427,404
682,Frequent Skipper (>50%),0.5049261083743842,0.49507389162561577,406
683,Occasional Skipper (10-25%),0.16020671834625322,0.8397932816537468,387
684,Occasional Skipper (10-25%),0.21081081081081077,0.7891891891891892,370
685,Rarely Skips (<10%),0.061224489795918324,0.9387755102040817,833
686,Frequent Skipper (>50%),0.5967741935483871,0.4032258064516129,434
687,Occasional Skipper (10-25%),0.1309823677581864,0.8690176322418136,397
688,Rarely Skips (<10%),0.026795284030010746,0.9732047159699893,933
689,Occasional Skipper (10-25%),0.22282608695652173,0.7771739130434783,368
690,Frequent Skipper (>50%),0.7983193277310925,0.20168067226890757,357
691,Frequent Skipper (>50%),0.845945945945946,0.15405405405405406,370
692,Occasional Skipper (10-25%),0.21441441441441444,0.7855855855855856,555
693,Moderate Skipper (25-50%),0.370919881305638,0.629080118694362,337
694,Moderate Skipper (25-50%),0.2887139107611548,0.7112860892388452,381
695,Rarely Skips (<10%),0.03208556149732622,0.9679144385026738,561
696,Frequent Skipper (>50%),0.5710455764075066,0.4289544235924933,373
697,Occasional Skipper (10-25%),0.13624678663239076,0.8637532133676092,389
698,Rarely Skips (<10%),0.039312039312039304,0.9606879606879607,407
699,Occasional Skipper (10-25%),0.13005780346820806,0.869942196531792,346
700,Rarely Skips (<10%),0.024691358024691357,0.9753086419753086,405
701,Moderate Skipper (25-50%),0.2640449438202247,0.7359550561797753,356
702,Frequent Skipper (>50%),0.6023856858846919,0.3976143141153082,503
703,Frequent Skipper (>50%),0.6545961002785515,0.34540389972144847,359
704,Occasional Skipper (10-25%),0.11204481792717091,0.8879551820728291,357
705,Moderate Skipper (25-50%),0.46556473829201106,0.5344352617079889,363
706,Moderate Skipper (25-50%),0.26226734348561764,0.7377326565143824,591
707,Moderate Skipper (25-50%),0.3198924731182796,0.6801075268817204,372
708,Frequent Skipper (>50%),0.5024390243902439,0.4975609756097561,410
709,Occasional Skipper (10-25%),0.19718309859154926,0.8028169014084507,639
710,Moderate Skipper (25-50%),0.25413223140495866,0.7458677685950413,484
711,Moderate Skipper (25-50%),0.48697916666666663,0.5130208333333334,384
712,Occasional Skipper (10-25%),0.12410501193317425,0.8758949880668258,419
713,Rarely Skips (<10%),0.08421052631578951,0.9157894736842105,285
714,Moderate Skipper (25-50%),0.2979166666666667,0.7020833333333333,480
715,Moderate Skipper (25-50%),0.4019138755980861,0.5980861244019139,418
716,Frequent Skipper (>50%),0.579676674364896,0.42032332563510394,433
717,Rarely Skips (<10%),0.08752327746741151,0.9124767225325885,537
718,Rarely Skips (<10%),0.06603773584905659,0.9339622641509434,530
719,Moderate Skipper (25-50%),0.4826666666666667,0.5173333333333333,375
720,Moderate Skipper (25-50%),0.49732620320855614,0.5026737967914439,374
721,Rarely Skips (<10%),0.08351177730192716,0.9164882226980728,467
722,Frequent Skipper (>50%),0.8284960422163589,0.17150395778364116,379
723,Occasional Skipper (10-25%),0.15100671140939592,0.8489932885906041,596
724,Occasional Skipper (10-25%),0.16897506925207761,0.8310249307479224,361
725,Frequent Skipper (>50%),0.6349206349206349,0.36507936507936506,315
726,Rarely Skips (<10%),0.07210626185958258,0.9278937381404174,527
727,Moderate Skipper (25-50%),0.4156479217603912,0.5843520782396088,409
728,Occasional Skipper (10-25%),0.10498687664041995,0.89501312335958,381
729,Occasional Skipper (10-25%),0.15567282321899734,0.8443271767810027,379
730,Frequent Skipper (>50%),0.5330490405117271,0.4669509594882729,469
731,Moderate Skipper (25-50%),0.2819383259911894,0.7180616740088106,454
732,Rarely Skips (<10%),0.029166666666666674,0.9708333333333333,480
733,Moderate Skipper (25-50%),0.4920212765957447,0.5079787234042553,376
734,Rarely Skips (<10%),0.09576837416481065,0.9042316258351893,449
735,Moderate Skipper (25-50%),0.3561643835616438,0.6438356164383562,146
736,Rarely Skips (<10%),0.011627906976744207,0.9883720930232558,344
737,Frequent Skipper (>50%),0.6469135802469136,0.3530864197530864,405
738,Rarely Skips (<10%),0.06930693069306926,0.9306930693069307,505
739,Rarely Skips (<10%),0.07925407925407923,0.9207459207459208,429
740,Rarely Skips (<10%),0.04843304843304841,0.9515669515669516,351
741,Rarely Skips (<10%),0.03598971722365041,0.9640102827763496,389
742,Frequent Skipper (>50%),0.6968085106382979,0.30319148936170215,376
743,Frequent Skipper (>50%),0.6226415094339622,0.37735849056603776,265
744,Frequent Skipper (>50%),0.7263843648208469,0.2736156351791531,307
745,Occasional Skipper (10-25%),0.12041884816753923,0.8795811518324608,382
746,Rarely Skips (<10%),0.028368794326241176,0.9716312056737588,423
747,Frequent Skipper (>50%),0.64,0.36,350
748,Rarely Skips (<10%),0.046620046620046596,0.9533799533799534,429
749,Rarely Skips (<10%),0.028697571743929395,0.9713024282560706,453
750,Moderate Skipper (25-50%),0.2564102564102564,0.7435897435897436,858
751,Frequent Skipper (>50%),0.6799999999999999,0.32,425
752,Frequent Skipper (>50%),0.5448577680525164,0.4551422319474836,457
753,Moderate Skipper (25-50%),0.458628841607565,0.541371158392435,423
754,Rarely Skips (<10%),0.07741935483870965,0.9225806451612903,465
755,Occasional Skipper (10-25%),0.1972222222222222,0.8027777777777778,360
756,Rarely Skips (<10%),0.06417112299465244,0.9358288770053476,374
757,Frequent Skipper (>50%),0.844776119402985,0.15522388059701492,335
758,Occasional Skipper (10-25%),0.16129032258064513,0.8387096774193549,465
759,Moderate Skipper (25-50%),0.32638888888888884,0.6736111111111112,432
760,Moderate Skipper (25-50%),0.27037037037037037,0.7296296296296296,540
761,Frequent Skipper (>50%),0.8058479532163743,0.19415204678362574,855
762,Moderate Skipper (25-50%),0.44202898550724634,0.5579710144927537,276
763,Moderate Skipper (25-50%),0.4,0.6,345
764,Occasional Skipper (10-25%),0.11217948717948723,0.8878205128205128,312
765,Frequent Skipper (>50%),0.9460916442048517,0.05390835579514825,371
766,Rarely Skips (<10%),0.024943310657596363,0.9750566893424036,441
767,Frequent Skipper (>50%),0.5167958656330749,0.48320413436692505,387
768,Moderate Skipper (25-50%),0.29597701149425293,0.7040229885057471,348
769,Rarely Skips (<10%),0.021212121212121238,0.9787878787878788,660
770,Frequent Skipper (>50%),0.825974025974026,0.17402597402597403,385
771,Occasional Skipper (10-25%),0.14719626168224298,0.852803738317757,428
772,Frequent Skipper (>50%),0.5028248587570621,0.4971751412429379,354
773,Moderate Skipper (25-50%),0.35080645161290325,0.6491935483870968,248
774,Moderate Skipper (25-50%),0.4401114206128134,0.5598885793871866,359
775,Moderate Skipper (25-50%),0.25207756232686984,0.7479224376731302,361
776,Occasional Skipper (10-25%),0.19801980198019797,0.801980198019802,404
777,Rarely Skips (<10%),0.04487179487179482,0.9551282051282052,312
778,Moderate Skipper (25-50%),0.29923273657289007,0.7007672634271099,391
779,Frequent Skipper (>50%),0.657051282051282,0.34294871794871795,312
780,Rarely Skips (<10%),0.00496277915632759,0.9950372208436724,403
781,Occasional Skipper (10-25%),0.1076487252124646,0.8923512747875354,353
782,Moderate Skipper (25-50%),0.4657534246575342,0.5342465753424658,365
783,Never Skips,0.0,1.0,364
784,Frequent Skipper (>50%),0.6308724832214765,0.3691275167785235,298
785,Frequent Skipper (>50%),0.6256983240223464,0.3743016759776536,358
786,Frequent Skipper (>50%),0.6584821428571428,0.34151785714285715,448
787,Moderate Skipper (25-50%),0.3578199052132701,0.6421800947867299,422
788,Moderate Skipper (25-50%),0.4472573839662447,0.5527426160337553,474
789,Rarely Skips (<10%),0.09482758620689657,0.9051724137931034,348
790,Occasional Skipper (10-25%),0.1026615969581749,0.8973384030418251,263
791,Occasional Skipper (10-25%),0.19865319865319864,0.8013468013468014,297
792,Occasional Skipper (10-25%),0.19452054794520546,0.8054794520547945,365
793,Moderate Skipper (25-50%),0.3568773234200744,0.6431226765799256,269
794,Rarely Skips (<10%),0.04269662921348316,0.9573033707865168,445
795,Occasional Skipper (10-25%),0.22328244274809161,0.7767175572519084,524
796,Moderate Skipper (25-50%),0.41414141414141414,0.5858585858585859,297
797,Moderate Skipper (25-50%),0.4148936170212766,0.5851063829787234,376
798,Moderate Skipper (25-50%),0.26027397260273977,0.7397260273972602,438
799,Moderate Skipper (25-50%),0.3693467336683417,0.6306532663316583,398
800,Frequent Skipper (>50%),0.797752808988764,0.20224719101123595,445
801,Occasional Skipper (10-25%),0.16129032258064513,0.8387096774193549,341
802,Moderate Skipper (25-50%),0.33942558746736295,0.660574412532637,383
803,Frequent Skipper (>50%),0.5941176470588235,0.40588235294117647,340
804,Frequent Skipper (>50%),0.5240174672489083,0.4759825327510917,458
805,Rarely Skips (<10%),0.0368421052631579,0.9631578947368421,380
806,Moderate Skipper (25-50%),0.2947976878612717,0.7052023121387283,346
807,Rarely Skips (<10%),0.04096385542168679,0.9590361445783132,415
808,Rarely Skips (<10%),0.09343434343434343,0.9065656565656566,396
809,Moderate Skipper (25-50%),0.37825059101654845,0.6217494089834515,423
810,Rarely Skips (<10%),0.061764705882352944,0.9382352941176471,340
811,Rarely Skips (<10%),0.027932960893854775,0.9720670391061452,358
812,Moderate Skipper (25-50%),0.46153846153846156,0.5384615384615384,364
813,Rarely Skips (<10%),0.004081632653061273,0.9959183673469387,245
814,Rarely Skips (<10%),0.016438356164383605,0.9835616438356164,365
815,Moderate Skipper (25-50%),0.3055555555555556,0.6944444444444444,648
816,Frequent Skipper (>50%),0.6220472440944882,0.3779527559055118,381
817,Occasional Skipper (10-25%),0.23115577889447236,0.7688442211055276,398
818,Occasional Skipper (10-25%),0.1875,0.8125,384
819,Rarely Skips (<10%),0.026666666666666616,0.9733333333333334,375
820,Moderate Skipper (25-50%),0.4911764705882353,0.5088235294117647,340
821,Moderate Skipper (25-50%),0.4019607843137255,0.5980392156862745,408
822,Moderate Skipper (25-50%),0.3023255813953488,0.6976744186046512,430
823,Occasional Skipper (10-25%),0.11111111111111116,0.8888888888888888,432
824,Moderate Skipper (25-50%),0.39142857142857146,0.6085714285714285,350
825,Rarely Skips (<10%),0.07052896725440805,0.929471032745592,397
826,Occasional Skipper (10-25%),0.18639798488664983,0.8136020151133502,397
827,Moderate Skipper (25-50%),0.3775933609958506,0.6224066390041494,482
828,Occasional Skipper (10-25%),0.16772151898734178,0.8322784810126582,316
829,Frequent Skipper (>50%),0.538860103626943,0.46113989637305697,386
830,Moderate Skipper (25-50%),0.329700272479564,0.670299727520436,367
831,Occasional Skipper (10-25%),0.16543209876543208,0.8345679012345679,405
832,Moderate Skipper (25-50%),0.2945544554455446,0.7054455445544554,404
833,Rarely Skips (<10%),0.06545454545454543,0.9345454545454546,275
834,Occasional Skipper (10-25%),0.12307692307692308,0.8769230769230769,325
835,Occasional Skipper (10-25%),0.1212814645308925,0.8787185354691075,437
836,Frequent Skipper (>50%),0.5214723926380368,0.4785276073619632,326
837,Occasional Skipper (10-25%),0.1923076923076923,0.8076923076923077,182
838,Moderate Skipper (25-50%),0.26415094339622647,0.7358490566037735,318
839,Frequent Skipper (>50%),0.7,0.3,280
840,Occasional Skipper (10-25%),0.14110429447852757,0.8588957055214724,326
841,Frequent Skipper (>50%),0.5272206303724929,0.47277936962750716,349
842,Frequent Skipper (>50%),0.6430446194225722,0.3569553805774278,381
843,Occasional Skipper (10-25%),0.12238805970149258,0.8776119402985074,335
844,Rarely Skips (<10%),0.09999999999999998,0.9,430
845,Occasional Skipper (10-25%),0.20499999999999996,0.795,200
846,Rarely Skips (<10%),0.010582010582010581,0.9894179894179894,378
847,Occasional Skipper (10-25%),0.15354330708661412,0.8464566929133859,508
848,Frequent Skipper (>50%),0.7064846416382253,0.2935153583617747,293
849,Frequent Skipper (>50%),0.6218487394957983,0.37815126050420167,357
850,Moderate Skipper (25-50%),0.33048433048433046,0.6695156695156695,351
851,Moderate Skipper (25-50%),0.4439140811455847,0.5560859188544153,419
852,Frequent Skipper (>50%),0.5754385964912281,0.4245614035087719,285
853,Occasional Skipper (10-25%),0.173697270471464,0.826302729528536,403
854,Frequent Skipper (>50%),0.7706855791962175,0.2293144208037825,423
855,Frequent Skipper (>50%),0.6460674157303371,0.3539325842696629,178
856,Moderate Skipper (25-50%),0.27064220183486243,0.7293577981651376,436
857,Occasional Skipper (10-25%),0.20041322314049592,0.7995867768595041,484
858,Moderate Skipper (25-50%),0.256857855361596,0.743142144638404,401
859,Occasional Skipper (10-25%),0.21166306695464365,0.7883369330453563,463
860,Rarely Skips (<10%),0.02259887005649719,0.9774011299435028,354
861,Frequent Skipper (>50%),0.6764705882352942,0.3235294117647059,374
862,Frequent Skipper (>50%),0.5691056910569106,0.43089430894308944,369
863,Moderate Skipper (25-50%),0.31828978622327786,0.6817102137767221,421
864,Moderate Skipper (25-50%),0.47439353099730464,0.5256064690026954,371
865,Frequent Skipper (>50%),0.6230031948881789,0.3769968051118211,313
866,Moderate Skipper (25-50%),0.4872611464968153,0.5127388535031847,314
867,Occasional Skipper (10-25%),0.2136752136752137,0.7863247863247863,468
868,Moderate Skipper (25-50%),0.38235294117647056,0.6176470588235294,408
869,Occasional Skipper (10-25%),0.1149068322981367,0.8850931677018633,322
870,Rarely Skips (<10%),0.07014542343883656,0.9298545765611634,1169
871,Frequent Skipper (>50%),0.6220238095238095,0.37797619047619047,336
872,Rarely Skips (<10%),0.0672268907563025,0.9327731092436975,476
873,Frequent Skipper (>50%),0.6403785488958991,0.35962145110410093,317
874,Occasional Skipper (10-25%),0.2432432432432432,0.7567567567567568,296
875,Occasional Skipper (10-25%),0.12962962962962965,0.8703703703703703,378
876,Moderate Skipper (25-50%),0.30000000000000004,0.7,610
877,Frequent Skipper (>50%),0.5157068062827226,0.48429319371727747,382
878,Moderate Skipper (25-50%),0.3173803526448362,0.6826196473551638,397
879,Occasional Skipper (10-25%),0.15573770491803274,0.8442622950819673,366
880,Occasional Skipper (10-25%),0.2344213649851632,0.7655786350148368,337
881,Rarely Skips (<10%),0.04081632653061229,0.9591836734693877,294
882,Occasional Skipper (10-25%),0.2214765100671141,0.7785234899328859,447
883,Rarely Skips (<10%),0.07629427792915533,0.9237057220708447,367
884,Occasional Skipper (10-25%),0.1573426573426573,0.8426573426573427,286
885,Rarely Skips (<10%),0.05523255813953487,0.9447674418604651,344
886,Moderate Skipper (25-50%),0.3492063492063492,0.6507936507936508,378
887,Rarely Skips (<10%),0.06417112299465244,0.9358288770053476,374
888,Occasional Skipper (10-25%),0.1409691629955947,0.8590308370044053,227
889,Occasional Skipper (10-25%),0.14640883977900554,0.8535911602209945,362
890,Occasional Skipper (10-25%),0.132404181184669,0.867595818815331,287
891,Rarely Skips (<10%),0.025179856115107868,0.9748201438848921,278
892,Frequent Skipper (>50%),0.5816091954022988,0.41839080459770117,435
893,Moderate Skipper (25-50%),0.3801652892561983,0.6198347107438017,242
894,Occasional Skipper (10-25%),0.17449664429530198,0.825503355704698,298
895,Rarely Skips (<10%),0.046511627906976716,0.9534883720930233,473
896,Frequent Skipper (>50%),0.6052631578947368,0.39473684210526316,304
897,Occasional Skipper (10-25%),0.10852713178294571,0.8914728682170543,387
898,Occasional Skipper (10-25%),0.15803108808290156,0.8419689119170984,386
899,Occasional Skipper (10-25%),0.19704433497536944,0.8029556650246306,406
900,Occasional Skipper (10-25%),0.15833333333333333,0.8416666666666667,360
901,Frequent Skipper (>50%),0.7476635514018692,0.2523364485981308,321
902,Moderate Skipper (25-50%),0.2719665271966527,0.7280334728033473,478
903,Occasional Skipper (10-25%),0.12352941176470589,0.8764705882352941,170
904,Moderate Skipper (25-50%),0.2907801418439716,0.7092198581560284,423
905,Moderate Skipper (25-50%),0.271948608137045,0.728051391862955,467
906,Moderate Skipper (25-50%),0.32687651331719125,0.6731234866828087,413
907,Moderate Skipper (25-50%),0.31951219512195117,0.6804878048780488,410
908,Frequent Skipper (>50%),0.5051813471502591,0.4948186528497409,386
909,Occasional Skipper (10-25%),0.12416107382550334,0.8758389261744967,298
910,Frequent Skipper (>50%),0.5797101449275363,0.42028985507246375,414
911,Occasional Skipper (10-25%),0.23035230352303526,0.7696476964769647,369
912,Moderate Skipper (25-50%),0.3390663390663391,0.6609336609336609,407
913,Occasional Skipper (10-25%),0.23114355231143557,0.7688564476885644,411
914,Moderate Skipper (25-50%),0.47101449275362317,0.5289855072463768,276
915,Moderate Skipper (25-50%),0.4315589353612167,0.5684410646387833,526
916,Frequent Skipper (>50%),0.6507936507936508,0.3492063492063492,315
917,Moderate Skipper (25-50%),0.42105263157894735,0.5789473684210527,399
918,Rarely Skips (<10%),0.08695652173913049,0.9130434782608695,368
919,Moderate Skipper (25-50%),0.26824457593688367,0.7317554240631163,507
920,Moderate Skipper (25-50%),0.2890995260663507,0.7109004739336493,422
921,Occasional Skipper (10-25%),0.11171662125340598,0.888283378746594,367
922,Rarely Skips (<10%),0.003225806451612856,0.9967741935483871,310
923,Moderate Skipper (25-50%),0.2908011869436202,0.7091988130563798,337
924,Frequent Skipper (>50%),0.6555819477434679,0.34441805225653205,421
925,Frequent Skipper (>50%),0.728813559322034,0.2711864406779661,354
926,Occasional Skipper (10-25%),0.13802816901408455,0.8619718309859155,355
927,Rarely Skips (<10%),0.056782334384858024,0.943217665615142,317
928,Rarely Skips (<10%),0.005319148936170248,0.9946808510638298,376
929,Moderate Skipper (25-50%),0.46335078534031415,0.5366492146596858,382
930,Rarely Skips (<10%),0.016348773841961872,0.9836512261580381,367
931,Moderate Skipper (25-50%),0.38144329896907214,0.6185567010309279,388
932,Moderate Skipper (25-50%),0.3777089783281734,0.6222910216718266,323
933,Moderate Skipper (25-50%),0.3779141104294479,0.6220858895705521,815
934,Occasional Skipper (10-25%),0.1719745222929936,0.8280254777070064,314
935,Moderate Skipper (25-50%),0.29154518950437314,0.7084548104956269,343
936,Occasional Skipper (10-25%),0.1298701298701299,0.8701298701298701,385
937,Rarely Skips (<10%),0.07530120481927716,0.9246987951807228,332
938,Frequent Skipper (>50%),0.6203208556149733,0.37967914438502676,187
939,Moderate Skipper (25-50%),0.29934210526315785,0.7006578947368421,304
940,Moderate Skipper (25-50%),0.25239616613418525,0.7476038338658147,313
941,Occasional Skipper (10-25%),0.1507936507936508,0.8492063492063492,378
942,Frequent Skipper (>50%),0.6647398843930636,0.3352601156069364,346
943,Frequent Skipper (>50%),0.7323943661971831,0.2676056338028169,284
944,Occasional Skipper (10-25%),0.14099783080260309,0.8590021691973969,461
945,Rarely Skips (<10%),0.04487179487179482,0.9551282051282052,312
946,Occasional Skipper (10-25%),0.21489971346704873,0.7851002865329513,349
947,Occasional Skipper (10-25%),0.13493975903614452,0.8650602409638555,415
948,Occasional Skipper (10-25%),0.22289156626506024,0.7771084337349398,332
949,Occasional Skipper (10-25%),0.17571884984025554,0.8242811501597445,313
950,Frequent Skipper (>50%),0.6958041958041958,0.3041958041958042,286
951,Never Skips,0.0,1.0,407
952,Occasional Skipper (10-25%),0.24523160762942775,0.7547683923705722,367
953,Rarely Skips (<10%),0.02813852813852813,0.9718614718614719,924
954,Occasional Skipper (10-25%),0.16850828729281764,0.8314917127071824,362
955,Frequent Skipper (>50%),0.6549520766773163,0.3450479233226837,313
956,Rarely Skips (<10%),0.09873417721518984,0.9012658227848102,395
957,Frequent Skipper (>50%),0.6711229946524064,0.32887700534759357,374
958,Moderate Skipper (25-50%),0.33933933933933935,0.6606606606606606,333
959,Moderate Skipper (25-50%),0.2592592592592593,0.7407407407407407,378
960,Occasional Skipper (10-25%),0.2178217821782178,0.7821782178217822,404
961,Occasional Skipper (10-25%),0.2133676092544987,0.7866323907455013,389
962,Moderate Skipper (25-50%),0.45238095238095233,0.5476190476190477,294
963,Rarely Skips (<10%),0.05521472392638038,0.9447852760736196,326
964,Rarely Skips (<10%),0.04117647058823526,0.9588235294117647,340
965,Frequent Skipper (>50%),0.6581196581196581,0.3418803418803419,234
966,Frequent Skipper (>50%),0.535632183908046,0.46436781609195404,435
967,Rarely Skips (<10%),0.007712082262210762,0.9922879177377892,389
968,Frequent Skipper (>50%),0.8158844765342961,0.18411552346570398,277
969,Moderate Skipper (25-50%),0.26878612716763006,0.7312138728323699,346
970,Moderate Skipper (25-50%),0.4382978723404255,0.5617021276595745,470
971,Moderate Skipper (25-50%),0.4558011049723757,0.5441988950276243,362
972,Frequent Skipper (>50%),0.5771812080536913,0.4228187919463087,447
973,Occasional Skipper (10-25%),0.231357552581262,0.768642447418738,523
974,Occasional Skipper (10-25%),0.16504854368932043,0.8349514563106796,412
975,Moderate Skipper (25-50%),0.2770083102493075,0.7229916897506925,361
976,Moderate Skipper (25-50%),0.4605263157894737,0.5394736842105263,304
977,Occasional Skipper (10-25%),0.2090592334494773,0.7909407665505227,287
978,Occasional Skipper (10-25%),0.19430051813471505,0.805699481865285,386
979,Rarely Skips (<10%),0.09451219512195119,0.9054878048780488,328
980,Moderate Skipper (25-50%),0.42028985507246375,0.5797101449275363,345
981,Occasional Skipper (10-25%),0.16714697406340062,0.8328530259365994,347
982,Moderate Skipper (25-50%),0.2609819121447028,0.7390180878552972,387
983,Frequent Skipper (>50%),0.5888501742160279,0.41114982578397213,287
984,Moderate Skipper (25-50%),0.41504178272980496,0.584958217270195,359
985,Occasional Skipper (10-25%),0.15602836879432624,0.8439716312056738,564
986,Frequent Skipper (>50%),0.5792207792207793,0.42077922077922075,385
987,Moderate Skipper (25-50%),0.3954802259887006,0.6045197740112994,354
988,Moderate Skipper (25-50%),0.36257309941520466,0.6374269005847953,342
989,Occasional Skipper (10-25%),0.13657407407407407,0.8634259259259259,432
990,Frequent Skipper (>50%),0.8459214501510575,0.1540785498489426,331
991,Frequent Skipper (>50%),0.7064220183486238,0.29357798165137616,327
992,Rarely Skips (<10%),0.04011461318051579,0.9598853868194842,349
993,Rarely Skips (<10%),0.04661016949152541,0.9533898305084746,236
994,Moderate Skipper (25-50%),0.4601769911504425,0.5398230088495575,339
995,Occasional Skipper (10-25%),0.17261904761904767,0.8273809523809523,168
996,Occasional Skipper (10-25%),0.16236162361623618,0.8376383763837638,271
997,Frequent Skipper (>50%),0.6571428571428571,0.34285714285714286,280
998,Moderate Skipper (25-50%),0.27210884353741494,0.7278911564625851,294
999,Moderate Skipper (25-50%),0.36392405063291144,0.6360759493670886,316
1000,Moderate Skipper (25-50%),0.3926829268292683,0.6073170731707317,410
1001,Occasional Skipper (10-25%),0.11842105263157898,0.881578947368421,304
1002,Moderate Skipper (25-50%),0.2522851919561243,0.7477148080438757,547
1003,Frequent Skipper (>50%),0.6565349544072948,0.3434650455927052,329
1004,Frequent Skipper (>50%),0.5714285714285714,0.42857142857142855,308
1005,Frequent Skipper (>50%),0.7253333333333334,0.27466666666666667,375
1006,Moderate Skipper (25-50%),0.3034055727554179,0.6965944272445821,323
1007,Moderate Skipper (25-50%),0.3025830258302583,0.6974169741697417,271
1008,Frequent Skipper (>50%),0.5250836120401338,0.47491638795986624,299
1009,Moderate Skipper (25-50%),0.42677824267782427,0.5732217573221757,239
1010,Rarely Skips (<10%),0.031746031746031744,0.9682539682539683,315
1011,Occasional Skipper (10-25%),0.15887850467289721,0.8411214953271028,321
1012,Moderate Skipper (25-50%),0.2732394366197183,0.7267605633802817,355
1013,Rarely Skips (<10%),0.026748971193415683,0.9732510288065843,486
1014,Frequent Skipper (>50%),0.520979020979021,0.479020979020979,286
1015,Rarely Skips (<10%),0.06632653061224492,0.9336734693877551,392
1016,Occasional Skipper (10-25%),0.11764705882352944,0.8823529411764706,238
1017,Frequent Skipper (>50%),0.6609336609336609,0.33906633906633904,407
1018,Moderate Skipper (25-50%),0.3173076923076923,0.6826923076923077,312
1019,Moderate Skipper (25-50%),0.3924050632911392,0.6075949367088608,395
1020,Rarely Skips (<10%),0.07657657657657657,0.9234234234234234,222
1021,Frequent Skipper (>50%),0.5218658892128281,0.478134110787172,343
1022,Moderate Skipper (25-50%),0.3448275862068966,0.6551724137931034,232
1023,Rarely Skips (<10%),0.010948905109489093,0.9890510948905109,274
1024,Occasional Skipper (10-25%),0.12971698113207553,0.8702830188679245,424
1025,Frequent Skipper (>50%),0.5793650793650793,0.42063492063492064,378
1026,Frequent Skipper (>50%),0.5546218487394958,0.44537815126050423,357
1027,Occasional Skipper (10-25%),0.22562674094707524,0.7743732590529248,359
1028,Occasional Skipper (10-25%),0.2183908045977011,0.7816091954022989,261
1029,Occasional Skipper (10-25%),0.13043478260869568,0.8695652173913043,437
1030,Moderate Skipper (25-50%),0.3508771929824561,0.6491228070175439,399
1031,Rarely Skips (<10%),0.038202247191011285,0.9617977528089887,445
1032,Frequent Skipper (>50%),0.5652173913043479,0.43478260869565216,322
1033,Rarely Skips (<10%),0.08626198083067094,0.9137380191693291,313
1034,Occasional Skipper (10-25%),0.12850467289719625,0.8714953271028038,428
1035,Frequent Skipper (>50%),0.5315533980582524,0.4684466019417476,412
1036,Frequent Skipper (>50%),0.5919732441471572,0.4080267558528428,299
1037,Rarely Skips (<10%),0.09756097560975607,0.9024390243902439,369
1038,Rarely Skips (<10%),0.09933774834437081,0.9006622516556292,302
1039,Occasional Skipper (10-25%),0.10600706713780916,0.8939929328621908,283
1040,Rarely Skips (<10%),0.04485488126649073,0.9551451187335093,379
1041,Occasional Skipper (10-25%),0.16091954022988508,0.8390804597701149,348
1042,Frequent Skipper (>50%),0.621160409556314,0.378839590443686,293
1043,Moderate Skipper (25-50%),0.41741741741741745,0.5825825825825826,333
1044,Frequent Skipper (>50%),0.7760736196319018,0.22392638036809817,326
1045,Frequent Skipper (>50%),0.703971119133574,0.296028880866426,277
1046,Rarely Skips (<10%),0.06521739130434778,0.9347826086956522,276
1047,Occasional Skipper (10-25%),0.22448979591836737,0.7755102040816326,294
1048,Moderate Skipper (25-50%),0.48830409356725146,0.5116959064327485,342
1049,Frequent Skipper (>50%),0.6437125748502994,0.3562874251497006,334
1050,Frequent Skipper (>50%),0.6153846153846154,0.38461538461538464,338
1051,Moderate Skipper (25-50%),0.3653250773993808,0.6346749226006192,323
1052,Occasional Skipper (10-25%),0.1881918819188192,0.8118081180811808,271
1053,Occasional Skipper (10-25%),0.18356164383561646,0.8164383561643835,365
1054,Rarely Skips (<10%),0.04986876640419946,0.9501312335958005,381
1055,Moderate Skipper (25-50%),0.3125,0.6875,336
1056,Occasional Skipper (10-25%),0.17741935483870963,0.8225806451612904,310
1057,Rarely Skips (<10%),0.02216066481994461,0.9778393351800554,361
1058,Frequent Skipper (>50%),0.5454545454545454,0.45454545454545453,308
